REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL
Maryland,2012,22,0.2589,4
Massachusetts,2012,22,0.757944,156
Michigan,2012,22,0.569692,45
Minnesota,2012,22,0.694225,22
Mississippi,2012,22,2.77309,263
Missouri,2012,22,0.25878,7
Montana,2012,22,0,0
Nebraska,2012,22,0.930233,14
Nevada,2012,22,1.43885,114
New Hampshire,2012,22,0.0411353,1
New Jersey,2012,22,0.279764,9
New Mexico,2012,22,1.47128,63
New York,2012,22,0.394802,24
North Carolina,2012,22,1.01537,72
North Dakota,2012,22,0.351494,4
Ohio,2012,22,0.262939,19
Oklahoma,2012,22,0.356189,8
Oregon,2012,22,0.622407,15
Pennsylvania,2012,22,0.757161,83
Rhode Island,2012,22,0.0530363,2
South Carolina,2012,22,0.262044,13
South Dakota,2012,22,0.542547,19
Tennessee,2012,22,0.48022,42
Texas,2012,22,2.95784,611
Utah,2012,22,1.99791,364
Vermont,2012,22,1.84758,24
Virginia,2012,22,1.06786,733
Washington,2012,22,0.558036,25
West Virginia,2012,22,0.161993,16
Wisconsin,2012,22,0.34965,6
Wyoming,2012,22,0.37843,12
Virgin Islands,2012,22,1.20192,5
New York City,2012,22,1.49906,1471
Alabama,2012,23,4.56501,244
Alaska,2012,23,0.277316,5
Arizona,2012,23,0.699726,92
Arkansas,2012,23,0.0733138,1
California,2012,23,2.01533,497
Colorado,2012,23,0.428474,88
Connecticut,2012,23,0.142653,1
Delaware,2012,23,0,0
District of Columbia,2012,23,3.42707,78
Florida,2012,23,X,X
Georgia,2012,23,1.23034,363
Hawaii,2012,23,1.87505,241
Idaho,2012,23,1.39565,43
Illinois,2012,23,1.40542,490
Indiana,2012,23,0.315985,17
Iowa,2012,23,0,0
Kansas,2012,23,0.115785,3
Kentucky,2012,23,0.0684088,5
Louisiana,2012,23,1.62299,262
Maine,2012,23,0.337838,17
Maryland,2012,23,3.3744,63
Massachusetts,2012,23,0.665867,161
Michigan,2012,23,0.549048,45
Minnesota,2012,23,0.75266,29
Mississippi,2012,23,2.96261,252
Missouri,2012,23,0.0947867,3
Montana,2012,23,0,0
Nebraska,2012,23,0.15186,2
Nevada,2012,23,0.446229,60
New Hampshire,2012,23,0.0936914,3
New Jersey,2012,23,0.0912686,3
New Mexico,2012,23,1.81009,61
New York,2012,23,0.291215,18
North Carolina,2012,23,0.828189,55
North Dakota,2012,23,0,0
Ohio,2012,23,0.248973,20
Oklahoma,2012,23,1.11607,40
Oregon,2012,23,0.640593,19
Pennsylvania,2012,23,0.630327,71
Rhode Island,2012,23,0.0221533,1
South Carolina,2012,23,0.0973331,5
South Dakota,2012,23,0.49054,14
Tennessee,2012,23,0.444123,43
Texas,2012,23,1.60563,552
Utah,2012,23,1.60122,272
Vermont,2012,23,1.65111,23
Virginia,2012,23,0.967892,624
Washington,2012,23,0.362457,19
West Virginia,2012,23,0.230584,22
Wisconsin,2012,23,0.142113,3
Wyoming,2012,23,0.404531,15
Virgin Islands,2012,23,0.247525,1
New York City,2012,23,1.48473,1471
Alabama,2012,24,3.64437,207
Alaska,2012,24,0.339559,6
Arizona,2012,24,0.797623,102
Arkansas,2012,24,0,0
California,2012,24,1.81274,466
Colorado,2012,24,0.382495,77
Connecticut,2012,24,0.682594,8
Delaware,2012,24,0,0
District of Columbia,2012,24,3.27124,72
Florida,2012,24,X,X
Georgia,2012,24,1.16573,346
Hawaii,2012,24,1.70995,185
Idaho,2012,24,0.990426,30
Illinois,2012,24,1.10976,374
Indiana,2012,24,0.291705,16
Iowa,2012,24,0,0
Kansas,2012,24,0.11236,3
Kentucky,2012,24,0.0113173,2
Louisiana,2012,24,1.3967,206
Maine,2012,24,0.0514536,2
Maryland,2012,24,6.8152,52
Massachusetts,2012,24,0.704399,171
Michigan,2012,24,0.54594,47
Minnesota,2012,24,0.705467,24
Mississippi,2012,24,2.84244,232
Missouri,2012,24,0,0
Montana,2012,24,0,0
Nebraska,2012,24,0.435098,6
Nevada,2012,24,0.601904,43
New Hampshire,2012,24,0.100167,3
New Jersey,2012,24,0.152532,5
New Mexico,2012,24,1.60517,77
New York,2012,24,0.163845,9
North Carolina,2012,24,0.744096,46
North Dakota,2012,24,0.208333,3
Ohio,2012,24,0.093633,7
Oklahoma,2012,24,0.195122,4
Oregon,2012,24,0.725191,19
Pennsylvania,2012,24,0.573596,62
Rhode Island,2012,24,0.0684307,3
South Carolina,2012,24,0.45565,15
South Dakota,2012,24,0,0
Tennessee,2012,24,0.0679964,6
Texas,2012,24,1.5692,520
Utah,2012,24,1.55346,255
Vermont,2012,24,1.14796,18
Virginia,2012,24,1.02416,661
Washington,2012,24,0.313849,16
West Virginia,2012,24,0.211037,20
Wisconsin,2012,24,0.176289,4
Wyoming,2012,24,0.112771,4
Virgin Islands,2012,24,1.06157,5
New York City,2012,24,1.45167,1432
Alabama,2012,25,1.05795,44
Alaska,2012,25,0.268097,5
Arizona,2012,25,0.697134,90
Arkansas,2012,25,0.160686,3
California,2012,25,2.03814,482
Colorado,2012,25,0.39582,75
Connecticut,2012,25,0.37037,4
Delaware,2012,25,0,0
District of Columbia,2012,25,2.3798,49
Florida,2012,25,X,X
Georgia,2012,25,0.879528,261
Hawaii,2012,25,1.39322,183
Idaho,2012,25,0.95989,28
Illinois,2012,25,1.15051,389
Indiana,2012,25,0.367715,20
Iowa,2012,25,0.0350877,1
Kansas,2012,25,0.0402414,1
Kentucky,2012,25,0.00997456,2
Louisiana,2012,25,1.24336,206
Maine,2012,25,0.410722,19
Maryland,2012,25,8.11639,53
Massachusetts,2012,25,0.714846,173
Michigan,2012,25,0.642317,51
Minnesota,2012,25,0.383142,14
Mississippi,2012,25,1.93061,212
Missouri,2012,25,0,0
Montana,2012,25,0,0
Nebraska,2012,25,0.235294,3
Nevada,2012,25,0.772141,100
New Hampshire,2012,25,0,0
New Jersey,2012,25,0.141393,4
New Mexico,2012,25,1.04141,43
New York,2012,25,0.224875,13
North Carolina,2012,25,0.715033,41
North Dakota,2012,25,0.224719,3
Ohio,2012,25,0.0933085,7
Oklahoma,2012,25,1.45081,41
Oregon,2012,25,0.713861,12
Pennsylvania,2012,25,0.721046,64
Rhode Island,2012,25,0.0233481,1
South Carolina,2012,25,0.261643,10
South Dakota,2012,25,0,0
Tennessee,2012,25,0.583759,56
Texas,2012,25,1.68002,539
Utah,2012,25,1.41023,234
Vermont,2012,25,1.31034,19
Virginia,2012,25,0.955853,603
Washington,2012,25,0.350443,17
West Virginia,2012,25,0.233372,20
Wisconsin,2012,25,0.512821,11
Wyoming,2012,25,0.128733,5
Virgin Islands,2012,25,1.54639,6
New York City,2012,25,1.54553,1507
Alabama,2012,26,3.61162,199
Alaska,2012,26,0.428036,8
Arizona,2012,26,0.733859,94
Arkansas,2012,26,0.199734,3
California,2012,26,1.875,411
Colorado,2012,26,0.318319,60
Connecticut,2012,26,0.780572,9
Delaware,2012,26,0,0
District of Columbia,2012,26,3.64931,82
Florida,2012,26,X,X
Georgia,2012,26,0.830607,231
Hawaii,2012,26,1.21387,160
Idaho,2012,26,0.709975,20
Illinois,2012,26,1.20623,402
Indiana,2012,26,0.571767,29
Iowa,2012,26,0.10627,1
Kansas,2012,26,0.0394477,1
Kentucky,2012,26,0,0
Louisiana,2012,26,1.19146,202
Maine,2012,26,0.573248,27
Maryland,2012,26,5.17007,38
Massachusetts,2012,26,0.709729,168
Michigan,2012,26,0.178498,13
Minnesota,2012,26,0.898802,27
Mississippi,2012,26,2.54899,186
Missouri,2012,26,0.0614817,2
Montana,2012,26,0,0
Nebraska,2012,26,0.224972,2
Nevada,2012,26,0.323749,42
New Hampshire,2012,26,0.0845666,2
New Jersey,2012,26,0.153092,5
New Mexico,2012,26,1.98142,64
New York,2012,26,0.155581,8
North Carolina,2012,26,0.705764,42
North Dakota,2012,26,0,0
Ohio,2012,26,0.147874,12
Oklahoma,2012,26,0.801974,26
Oregon,2012,26,0.530348,9
Pennsylvania,2012,26,0.632436,59
Rhode Island,2012,26,0.0263227,1
South Carolina,2012,26,0.211353,7
South Dakota,2012,26,0.189753,1
Tennessee,2012,26,0.521574,44
Texas,2012,26,2.77603,572
Utah,2012,26,1.26907,203
Vermont,2012,26,1.25698,18
Virginia,2012,26,0.937844,545
Washington,2012,26,0.367985,16
West Virginia,2012,26,0.134622,11
Wisconsin,2012,26,0.13947,3
Wyoming,2012,26,0.0869313,3
Virgin Islands,2012,26,0.487805,2
New York City,2012,26,1.52182,1507
Alabama,2012,27,3.61815,177
Alaska,2012,27,0.380435,7
Arizona,2012,27,0.545768,57
Arkansas,2012,27,0,0
California,2012,27,1.93357,365
Colorado,2012,27,0.329042,57
Connecticut,2012,27,0.531915,6
Delaware,2012,27,0,0
District of Columbia,2012,27,3.06588,47
Florida,2012,27,X,X
Georgia,2012,27,0.981229,253
Hawaii,2012,27,1.45957,150
Idaho,2012,27,0.702302,18
Illinois,2012,27,1.24848,369
Indiana,2012,27,0.484731,20
Iowa,2012,27,0.0428633,1
Kansas,2012,27,0.171527,4
Kentucky,2012,27,0.0452459,7
Louisiana,2012,27,1.16744,184
Maine,2012,27,0.53916,19
Maryland,2012,27,6.77966,32
Massachusetts,2012,27,0.810509,145
Michigan,2012,27,0.828325,51
Minnesota,2012,27,1.02547,31
Mississippi,2012,27,2.21041,183
Missouri,2012,27,0,0
Montana,2012,27,0,0
Nebraska,2012,27,0.974513,13
Nevada,2012,27,0.374532,42
New Hampshire,2012,27,0.0430849,1
New Jersey,2012,27,0.343495,8
New Mexico,2012,27,1.21469,43
New York,2012,27,0.29796,13
North Carolina,2012,27,0.891886,41
North Dakota,2012,27,0,0
Ohio,2012,27,0.149303,9
Oklahoma,2012,27,0.834671,26
Oregon,2012,27,0.293902,4
Pennsylvania,2012,27,0.502219,43
Rhode Island,2012,27,0,0
South Carolina,2012,27,0.254731,7
South Dakota,2012,27,0,0
Tennessee,2012,27,0.42678,32
Texas,2012,27,1.85638,516
Utah,2012,27,1.13541,176
Vermont,2012,27,1.11199,14
Virginia,2012,27,0.871453,554
Washington,2012,27,0.379673,13
West Virginia,2012,27,0.118064,9
Wisconsin,2012,27,0.373599,6
Wyoming,2012,27,0.15873,5
Virgin Islands,2012,27,0,0
New York City,2012,27,1.37382,1308
Alabama,2012,28,3.42731,186
Alaska,2012,28,0.326797,6
Arizona,2012,28,0.506594,63
Arkansas,2012,28,0,0
California,2012,28,1.82661,390
Colorado,2012,28,0.344321,68
Connecticut,2012,28,0.442087,5
Delaware,2012,28,0,0
District of Columbia,2012,28,2.62541,56
Florida,2012,28,X,X
Georgia,2012,28,0.820068,221
Hawaii,2012,28,0.936373,122
Idaho,2012,28,0.608883,17
Illinois,2012,28,1.18019,396
Indiana,2012,28,0.430954,23
Iowa,2012,28,0.0315159,1
Kansas,2012,28,0.107411,3
Kentucky,2012,28,0.0114423,2
Louisiana,2012,28,1.17785,191
Maine,2012,28,0.38236,15
Maryland,2012,28,7.54717,48
Massachusetts,2012,28,0.792868,185
Michigan,2012,28,0.588443,50
Minnesota,2012,28,0.765373,29
Mississippi,2012,28,2.04362,134
Missouri,2012,28,0.234035,7
Montana,2012,28,0,0
Nebraska,2012,28,0.293255,4
Nevada,2012,28,0.173595,19
New Hampshire,2012,28,0,0
New Jersey,2012,28,0.0576535,2
New Mexico,2012,28,1.64474,60
New York,2012,28,0.13872,8
North Carolina,2012,28,0.849009,51
North Dakota,2012,28,0,0
Ohio,2012,28,0.102656,8
Oklahoma,2012,28,0.902201,25
Oregon,2012,28,0.26441,5
Pennsylvania,2012,28,0.514166,49
Rhode Island,2012,28,0,0
South Carolina,2012,28,0.37703,13
South Dakota,2012,28,0.365631,2
Tennessee,2012,28,0.0591017,5
Texas,2012,28,1.52724,467
Utah,2012,28,1.02053,165
Vermont,2012,28,0.96401,15
Virginia,2012,28,0.72054,460
Washington,2012,28,0.275166,12
West Virginia,2012,28,0.173273,16
Wisconsin,2012,28,0.462574,11
Wyoming,2012,28,0.0282087,1
Virgin Islands,2012,28,0.539084,2
New York City,2012,28,1.38497,1375
Alabama,2012,29,3.02515,160
Alaska,2012,29,0.30426,6
Arizona,2012,29,0.507653,67
Arkansas,2012,29,0,0
California,2012,29,1.69307,357
Colorado,2012,29,0.342296,69
Connecticut,2012,29,0.435161,5
Delaware,2012,29,0,0
District of Columbia,2012,29,2.8072,53
Florida,2012,29,X,X
Georgia,2012,29,0.842697,222
Hawaii,2012,29,1.23042,161
Idaho,2012,29,0.8,22
Illinois,2012,29,1.19658,397
Indiana,2012,29,0.345954,18
Iowa,2012,29,0,0
Kansas,2012,29,0,0
Kentucky,2012,29,0.00597943,1
Louisiana,2012,29,1.06077,199
Maine,2012,29,0.410284,15
Maryland,2012,29,6.71233,49
Massachusetts,2012,29,0.730055,166
Michigan,2012,29,0.43684,36
Minnesota,2012,29,0.467897,18
Mississippi,2012,29,2.06145,104
Missouri,2012,29,0.193361,6
Montana,2012,29,0,0
Nebraska,2012,29,0.359454,5
Nevada,2012,29,0.348788,41
New Hampshire,2012,29,0.0435161,1
New Jersey,2012,29,0.0359195,1
New Mexico,2012,29,2.26527,69
New York,2012,29,0.124978,7
North Carolina,2012,29,0.761937,45
North Dakota,2012,29,0,0
Ohio,2012,29,0.0404968,3
Oklahoma,2012,29,0,0
Oregon,2012,29,0.383387,6
Pennsylvania,2012,29,0.612574,57
Rhode Island,2012,29,0,0
South Carolina,2012,29,0.2442,8
South Dakota,2012,29,0.530973,3
Tennessee,2012,29,0,0
Texas,2012,29,1.50484,471
Utah,2012,29,1.04715,169
Vermont,2012,29,1.14204,16
Virginia,2012,29,0.78756,510
Washington,2012,29,0.274348,12
West Virginia,2012,29,0.110339,10
Wisconsin,2012,29,0.158646,3
Wyoming,2012,29,0.0365631,1
Virgin Islands,2012,29,0,0
New York City,2012,29,1.27012,1198
Alabama,2012,30,3.19846,166
Alaska,2012,30,0.292398,6
Arizona,2012,30,0.623532,77
Arkansas,2012,30,0.212917,3
California,2012,30,1.68499,354
Colorado,2012,30,0.362629,72
Connecticut,2012,30,0.671141,8
Delaware,2012,30,0,0
District of Columbia,2012,30,2.99252,60
Florida,2012,30,X,X
Georgia,2012,30,0.851801,231
Hawaii,2012,30,1.58856,200
Idaho,2012,30,0.651466,18
Illinois,2012,30,1.22362,429
Indiana,2012,30,0.46906,26
Iowa,2012,30,0,0
Kansas,2012,30,0.159553,4
Kentucky,2012,30,0.00569249,1
Louisiana,2012,30,0.988003,196
Maine,2012,30,0.569307,23
Maryland,2012,30,5.69307,46
Massachusetts,2012,30,0.605759,134
Michigan,2012,30,0.513141,41
Minnesota,2012,30,0.676956,25
Mississippi,2012,30,2.77476,230
Missouri,2012,30,0.0644538,2
Montana,2012,30,0,0
Nebraska,2012,30,0.549073,8
Nevada,2012,30,0.297547,37
New Hampshire,2012,30,0,0
New Jersey,2012,30,0.193517,4
New Mexico,2012,30,1.39041,38
New York,2012,30,0.0886682,5
North Carolina,2012,30,0.91687,45
North Dakota,2012,30,0,0
Ohio,2012,30,0.258298,20
Oklahoma,2012,30,0.315209,8
Oregon,2012,30,0.344116,5
Pennsylvania,2012,30,0.758871,71
Rhode Island,2012,30,0,0
South Carolina,2012,30,0.11611,4
South Dakota,2012,30,0.383142,2
Tennessee,2012,30,0.237476,21
Texas,2012,30,1.42374,438
Utah,2012,30,1.22336,190
Vermont,2012,30,1.14094,17
Virginia,2012,30,0.734682,494
Washington,2012,30,0.295455,13
West Virginia,2012,30,0.149566,15
Wisconsin,2012,30,0.180668,4
Wyoming,2012,30,0.0722022,2
Virgin Islands,2012,30,0,0
New York City,2012,30,1.17396,1123
Alabama,2012,31,3.32887,174
Alaska,2012,31,0.262881,5
Arizona,2012,31,1.13044,102
Arkansas,2012,31,0.806452,5
California,2012,31,1.75422,362
Colorado,2012,31,0.28364,59
Connecticut,2012,31,0.0838223,1
Delaware,2012,31,0,0
District of Columbia,2012,31,3.13253,65
Florida,2012,31,X,X
Georgia,2012,31,0.777749,210
Hawaii,2012,31,1.76282,231
Idaho,2012,31,0.739247,22
Illinois,2012,31,1.58305,490
Indiana,2012,31,0.672447,38
Iowa,2012,31,0,0
Kansas,2012,31,0.1114,3
Kentucky,2012,31,0.0654664,12
Louisiana,2012,31,1.2345,227
Maine,2012,31,0.505723,19
Maryland,2012,31,6.6345,55
Massachusetts,2012,31,0.666173,144
Michigan,2012,31,0.541191,45
Minnesota,2012,31,0.709906,22
Mississippi,2012,31,3.34141,262
Missouri,2012,31,0.0325521,1
Montana,2012,31,0,0
Nebraska,2012,31,1.03022,15
Nevada,2012,31,0.147944,15
New Hampshire,2012,31,0.0815328,2
New Jersey,2012,31,0.115009,2
New Mexico,2012,31,1.80332,64
New York,2012,31,0.170487,9
North Carolina,2012,31,0.0652884,3
North Dakota,2012,31,0.673077,7
Ohio,2012,31,0.0138255,1
Oklahoma,2012,31,0.407095,14
Oregon,2012,31,0.184957,3
Pennsylvania,2012,31,0.581916,52
Rhode Island,2012,31,0,0
South Carolina,2012,31,0.344234,12
South Dakota,2012,31,0.631579,3
Tennessee,2012,31,0.0628141,5
Texas,2012,31,1.45901,491
Utah,2012,31,1.1039,182
Vermont,2012,31,1.08992,16
Virginia,2012,31,0.74864,490
Washington,2012,31,0.201381,7
West Virginia,2012,31,0.134939,13
Wisconsin,2012,31,0.551932,11
Wyoming,2012,31,0.034002,1
Virgin Islands,2012,31,0.854701,2
New York City,2012,31,1.10202,1011
Alabama,2012,32,2.69509,153
Alaska,2012,32,0.272035,5
Arizona,2012,32,1.23854,127
Arkansas,2012,32,0.431034,3
California,2012,32,1.61435,343
Colorado,2012,32,0.295435,62
Connecticut,2012,32,0.42337,5
Delaware,2012,32,0,0
District of Columbia,2012,32,3.10749,61
Florida,2012,32,X,X
Georgia,2012,32,1.00992,281
Hawaii,2012,32,1.80966,251
Idaho,2012,32,0.625,18
Illinois,2012,32,1.27548,378
Indiana,2012,32,0.371025,21
Iowa,2012,32,0,0
Kansas,2012,32,0.0747384,2
Kentucky,2012,32,0.0190743,3
Louisiana,2012,32,1.32595,261
Maine,2012,32,0.433342,17
Maryland,2012,32,6.74603,51
Massachusetts,2012,32,0.725729,159
Michigan,2012,32,0.356158,31
Minnesota,2012,32,0.659898,26
Mississippi,2012,32,2.56314,205
Missouri,2012,32,0.0629525,2
Montana,2012,32,0,0
Nebraska,2012,32,0.530786,5
Nevada,2012,32,0.495266,34
New Hampshire,2012,32,0,0
New Jersey,2012,32,0.0548847,1
New Mexico,2012,32,2.19212,89
New York,2012,32,0.092302,5
North Carolina,2012,32,0.719548,42
North Dakota,2012,32,0.118483,1
Ohio,2012,32,0.190269,14
Oklahoma,2012,32,0,0
Oregon,2012,32,0.453662,7
Pennsylvania,2012,32,0.505439,46
Rhode Island,2012,32,0,0
South Carolina,2012,32,0.0583942,2
South Dakota,2012,32,0.613497,3
Tennessee,2012,32,0.0379603,3
Texas,2012,32,1.44944,500
Utah,2012,32,0.961181,155
Vermont,2012,32,1.17647,20
Virginia,2012,32,0.739357,471
Washington,2012,32,0.320366,14
West Virginia,2012,32,0.245124,23
Wisconsin,2012,32,0.646054,14
Wyoming,2012,32,0.165837,5
Virgin Islands,2012,32,0.5,2
New York City,2012,32,1.01143,978
Alabama,2012,33,3.37965,197
Alaska,2012,33,0.0980392,2
Arizona,2012,33,1.10109,116
Arkansas,2012,33,0,0
California,2012,33,1.07686,160
Colorado,2012,33,0.334806,72
Connecticut,2012,33,0.303721,4
Delaware,2012,33,0.113507,1
District of Columbia,2012,33,2.42424,44
Florida,2012,33,X,X
Georgia,2012,33,1.10938,335
Hawaii,2012,33,1.74881,209
Idaho,2012,33,0.531561,16
Illinois,2012,33,1.19505,442
Indiana,2012,33,0.42707,26
Iowa,2012,33,0,0
Kansas,2012,33,0.068306,2
Kentucky,2012,33,0.0271651,5
Louisiana,2012,33,1.1174,219
Maine,2012,33,0.356961,14
Maryland,2012,33,5.6338,40
Massachusetts,2012,33,0.666134,150
Michigan,2012,33,0.509697,41
Minnesota,2012,33,0.278862,10
Mississippi,2012,33,2.02938,181
Missouri,2012,33,0.146628,5
Montana,2012,33,0,0
Nebraska,2012,33,0.540054,6
Nevada,2012,33,0.618151,44
New Hampshire,2012,33,0.0371747,1
New Jersey,2012,33,0.0512295,1
New Mexico,2012,33,1.44127,60
New York,2012,33,0.125045,7
North Carolina,2012,33,0.689545,43
North Dakota,2012,33,0.083612,1
Ohio,2012,33,0.0631074,5
Oklahoma,2012,33,0.0329056,1
Oregon,2012,33,0.316056,5
Pennsylvania,2012,33,0.610094,55
Rhode Island,2012,33,0.0257136,1
South Carolina,2012,33,0,0
South Dakota,2012,33,0.606061,3
Tennessee,2012,33,0.445736,46
Texas,2012,33,1.42747,519
Utah,2012,33,1.24962,206
Vermont,2012,33,1.44928,21
Virginia,2012,33,0.785321,520
Washington,2012,33,0.24758,11
West Virginia,2012,33,0.286094,28
Wisconsin,2012,33,0,0
Wyoming,2012,33,0.0962464,3
Virgin Islands,2012,33,0.636943,2
New York City,2012,33,1.06097,979
Alabama,2012,34,4.09013,216
Alaska,2012,34,0.149775,3
Arizona,2012,34,1.24289,142
Arkansas,2012,34,0,0
California,2012,34,1.88368,411
Colorado,2012,34,0.447606,95
Connecticut,2012,34,0.543848,8
Delaware,2012,34,0.2849,1
District of Columbia,2012,34,3.32397,71
Florida,2012,34,X,X
Georgia,2012,34,1.4053,483
Hawaii,2012,34,1.7048,228
Idaho,2012,34,0.708079,22
Illinois,2012,34,1.34114,518
Indiana,2012,34,0.581649,40
Iowa,2012,34,0,0
Kansas,2012,34,0.192369,6
Kentucky,2012,34,0.0261835,5
Louisiana,2012,34,1.70864,344
Maine,2012,34,0.342917,13
Maryland,2012,34,5.59876,36
Massachusetts,2012,34,0.545568,122
Michigan,2012,34,0.589864,49
Minnesota,2012,34,0.475059,20
Mississippi,2012,34,2.32719,235
Missouri,2012,34,0.121007,5
Montana,2012,34,0,0
Nebraska,2012,34,2.25485,43
Nevada,2012,34,0.475996,35
New Hampshire,2012,34,0,0
New Jersey,2012,34,0.331492,6
New Mexico,2012,34,2.14811,76
New York,2012,34,0.0612089,4
North Carolina,2012,34,0.600223,43
North Dakota,2012,34,0.354296,4
Ohio,2012,34,0.196912,19
Oklahoma,2012,34,1.32582,40
Oregon,2012,34,0.285307,4
Pennsylvania,2012,34,0.738168,68
Rhode Island,2012,34,0,0
South Carolina,2012,34,0.0690131,3
South Dakota,2012,34,0.626305,3
Tennessee,2012,34,0.269639,30
Texas,2012,34,1.4741,561
Utah,2012,34,0.982697,163
Vermont,2012,34,1.71674,16
Virginia,2012,34,0.772323,536
Washington,2012,34,0.29017,8
West Virginia,2012,34,0.269316,29
Wisconsin,2012,34,0.0751597,2
Wyoming,2012,34,0.0648298,2
Virgin Islands,2012,34,0.275482,1
New York City,2012,34,1.24091,1172
Alabama,2012,35,4.86064,286
Alaska,2012,35,0.150527,3
Arizona,2012,35,1.48956,179
Arkansas,2012,35,0,0
California,2012,35,2.0159,525
Colorado,2012,35,0.508083,110
Connecticut,2012,35,0.311526,7
Delaware,2012,35,0.56338,2
District of Columbia,2012,35,2.81474,55
Florida,2012,35,X,X
Georgia,2012,35,1.30468,414
Hawaii,2012,35,1.53789,208
Idaho,2012,35,0.849772,28
Illinois,2012,35,1.47584,579
Indiana,2012,35,0.639422,46
Iowa,2012,35,0.0683527,1
Kansas,2012,35,0.090307,3
Kentucky,2012,35,0.0461659,10
Louisiana,2012,35,1.97955,364
Maine,2012,35,0.292154,14
Maryland,2012,35,5.64103,55
Massachusetts,2012,35,0.604953,139
Michigan,2012,35,0.503889,46
Minnesota,2012,35,0.300996,13
Mississippi,2012,35,2.83371,190
Missouri,2012,35,0.0463392,2
Montana,2012,35,0,0
Nebraska,2012,35,3.18318,53
Nevada,2012,35,0.594979,41
New Hampshire,2012,35,0.0738007,2
New Jersey,2012,35,0.466563,6
New Mexico,2012,35,2.44779,109
New York,2012,35,0.083692,7
North Carolina,2012,35,0.832662,62
North Dakota,2012,35,0.219298,2
